,Reference area,TIME_PERIOD,Airports: Per 1 000 000 inhabitants,Airports: Per 100 square kilometres,Available seat capacity for schedule flight: Per 1 000 000 US dollars,Available seat capacity for schedule flight: Per 1 000 inhabitants,CO2 emissions in transport sector: Kilogrammes of CO2-equivalent per 1 000 US dollars,CO2 emissions in transport sector: Percentage of CO2 emissions,CO2 emissions in transport sector: Percentage of CO2 emissions from transport,CO2 emissions in transport sector: Tonnes of CO2 per person,Density: Per 100 square kilometres,Employment in the transport sector: Percentage of employment,Expenditure for personal transport equipment operation: Percentage of household expenditure in transport,Expenditure for transport services: Percentage of household expenditure in transport,Fatalities: Per 1 000 000 000 vehicle-kilometres,Fatalities: Per 10 000 road motor vehicles,Fatalities: Per 100 000 inhabitants,First registrations: Per 1 000 000 US dollars,First registrations: Per 1 000 inhabitants,Freight transport: Percentage of freight transport,Freight transport: Tonne-kilometres per 1 000 US dollars,Fuel deliveries to the road sector: Tonnes per 1 000 000 US dollars,Fuel deliveries to the road sector: Tonnes per person,Fuel deliveries to the road sector: Tonnes per vehicle,Household expenditure for transport: Percentage of household expenditure,International traffic: Percentage of seat capacity,International traffic: Seat-kilometres per 1 000 US dollars,Investment (Inland): Percentage of GDP,Investment (Inland): US dollars per person,Investment (Rail): Percentage of GDP,Investment (Rail): Percentage of infrastructure investment,Investment (Rail): US dollars per person,Investment (Road): Percentage of GDP,Investment (Road): Percentage of infrastructure investment,Investment (Road): US dollars per person,Investment (Waterways): Percentage of GDP,Investment (Waterways): Percentage of infrastructure investment,Investment (Waterways): US dollars per person,Maintenance: Percentage of infrastructure maintenance,National traffic: Seat-kilometres per 1 000 US dollars,Passenger transport: Passenger-kilometres per 1 000 US dollars,Stock: Per 1 000 000 US dollars,Stock: Per 1 000 inhabitants,Traffic: Vehicle-kilometres per 1 000 US dollars,Transport infrastructure: Percentage of rail network,Transport infrastructure: Percentage of road network,Value added by the transport sector: Percentage of value added,Vehicle distance travelled: Kilometres,Vehicle purchases: Percentage of household expenditure in transport
413,Germany,2017,,,,,44.29652371,22.7452855,99.7763013,1.977954475,11.04674128,4.999288311,47.93071749,17.82167854,4.24226254,0.587060316,3.847223977,1.06643594,47.619099472,100.0,288.046192442,,,,13.55876774,,,0.651819929,271.9610475,0.215967385,33.13298272,90.10880686,0.413815057,63.48610068,172.6574644,0.022037488,3.380916604,9.19477621,,,290.739261474,14.676359520000002,655.337088065,203.0970071,56.311861952,,4.472967259,13838.37775,34.24760396
414,Germany,2018,,,,,39.66845818,22.69991732,99.703590711,1.901677256,10.9954777,5.049710351,48.07824575,18.00557922,4.360271602,0.595656809,3.950267305,0.996672541,47.779743519,100.000000007,263.961408239,,,,14.03347536,,,0.689952309,281.0173681,0.225527047,32.6873385,91.85709836,0.441842844,64.03962102,179.9624575,0.022582418,3.273040482,9.197812221,,,270.976869765,13.833722289,663.178401756,188.9825136,56.559766762,,4.502683263,13661.00242,33.91617503
415,Germany,2019,,,,,41.15979357,24.7966703,99.771475105,1.926018488,11.18177395,5.050765923,46.74300391,17.45089214,4.034437086,0.545900256,3.665773763,1.070765915,50.117361325000005,100.0,268.727910427,,,,14.10369378,,,0.727869872,290.5756998,0.246883374,33.91861431,98.55925089,0.452202147,62.12678451,180.5253389,0.028784351,3.954601178,11.49111005,,,278.616056235,14.346920827,671.509808468,194.1283897,56.373502611,,4.468053251,13531.01422,35.80610395
416,Germany,2020,,,,,36.62315915,24.01833673,99.788089268,1.712968627,11.10506883,,46.24857919,13.33123538,3.981405544,0.480276447,3.269566525,0.891771536,41.689871194000006,99.999999999,257.340479713,,,,12.98533534,,,0.789868762,304.8299328,0.282484216,35.76343686,109.0176606,0.471541515,59.69871676,181.9795582,0.035843031,4.537846383,13.83271408,,,228.92253439799998,14.562030714,680.767617297,175.6615923,56.863402065,,4.11529924,12062.98735,40.42018543
417,Germany,2021,,,,,34.56466426,23.59329864,99.782639229,1.769833669,11.10020321,4.64859975,50.27049949,14.33156274,3.734693878,0.44810713,3.079472088,0.736654338,37.883744949,99.999999995,242.139498581,,,,13.10329983,,,0.752408465,287.9214069,0.278594037,37.02696745,106.6085656,0.443682705,58.96832978,169.7824448,0.030131723,4.00470277,11.53039656,,,208.996167759,13.363039861,687.217827753,160.3363928,57.42206637,,4.624049987,11998.49693,35.39793778
418,Germany,2022,,,,,,,,,11.11537251,4.84676775,53.48463547,15.49330718,4.04057971,0.483796505,3.327048974,0.775639065,37.787567324,100.000000005,249.907360424,,,,13.52976154,,,0.725802915,253.9579941,0.265759735,36.61596418,92.98916813,0.427284288,58.87056649,149.5065098,0.032758892,4.51346933,11.46231617,0.0,,245.91151588,14.115855636000001,687.6959511609999,169.0153915,2.842723246,,4.846270737,11973.4429,31.02205735
419,Germany,2023,,,,,,,,,11.0738716,4.832599227,,,,0.488285289,3.360468535,0.7641509689999999,40.305701076,,77.473670592,,,,,,,,,,,,,,,,,,,,22.75722727,13.047847767999999,688.2182624290001,,57.855832107,,4.630760474,,
420,Greece,1994,,,,,142.2479258,22.47126594,99.999993969,1.577784844,33.07835531,,,,28.89447236,,18.15860519,1.145546991,12.706172465000002,100.000000004,265.961332397,,,,,,,,,,,,,,,,,,,,269.347169507,34.813123233,386.140028357,566.5860547,0.0,0.697141719,,,
421,Greece,1995,,,,,122.0892174,21.85232095,99.99999401600002,1.582283839,33.07835531,,28.87206336,37.88285695,29.40922439,,19.34264728,1.120515044,14.52194453,99.999999999,185.855167864,,,,13.34407334,,,,,,,,,,,0.0,0.0,0.0,,,241.266219495,31.418413972,407.184595738,507.4873944,0.0,0.697141719,4.594575584,,33.2450797
422,Greece,1996,,,,,117.8388732,22.50303641,99.99999999799999,1.620141581,1.9193173,,26.72615142,35.93318165,29.57914513,,20.33217706,1.1272460260000001,15.498265593,100.00000000499999,181.770461247,,,,13.88070586,,,,,,,,,,,0.0,0.0,0.0,,,245.912897849,31.230360124,429.37957173,499.9584104,0.0,,4.729156493,,37.34067707
423,Greece,1997,,,,,124.1726291,22.97923543,100.00000562500001,1.667278414,1.941815361,,29.81130098,36.63903665,27.31885845,,19.74438479,1.377752537,18.499222277999998,100.000000003,183.703365365,,,,12.49251034,,,,,,,,,,,0.0,0.0,0.0,,,263.682246234,33.871266337,454.792909562,538.2683036,3.276068718,,4.873029628,,33.54966237
424,Greece,1998,,,,,134.4553575,24.050462,100.000000007,1.811421734,1.783553142,,28.84557832,40.22772711,27.54528814,,20.3535112,1.5722376500000002,21.181643517999998,100.000000003,188.053963527,,,,12.32630323,,,,,,,,,,,0.0,0.0,0.0,,,273.73435452999996,36.672343839,494.06049658599994,548.4670708,3.56676816,,5.050858128,,30.92668512
425,Greece,1999,,,,,131.4085171,24.18891296,99.99999999899998,1.821287589,1.783553142,,25.51137235,31.24045058,26.02321921,,19.66232466,2.192581593,30.388605964,99.999999996,190.939165865,,,,13.57790554,,,,,,,,,,,0.0,0.0,0.0,,,280.79369622300004,37.366670186,517.892250819,545.1535304,3.56676816,,5.215142598,,43.24817706
426,Greece,2000,,,,,144.7973776,21.69224179,100.000005243,1.765031916,1.850271528,,27.96583176,34.08756244,,,18.85097348,2.691961207,32.814112557,100.000000004,224.445654554,,,,13.44906486,,,1.411000662,297.1771313,0.418415149,29.65378826,88.12427727,0.992585514,70.34621174,209.052854,0.0,0.0,0.0,,,319.573263982,44.956115825000005,548.00011249,,3.438155136,,6.316504187,,37.94660581
427,Greece,2001,,,,,145.0276371,21.95492703,99.999999998,1.819957169,1.844065167,,33.66357125,34.3765188,,,17.30783607,2.557837106,32.098394681,100.000000003,217.90840946,,,,12.09322354,,,1.253664422,275.3500047,0.199745275,15.93291405,43.87127958,1.053919148,84.06708595,231.4787251,0.0,0.0,0.0,,,314.640516423,45.547734019,571.5802386099999,,3.449726546,,5.504890266,,31.95990995
428,Greece,2002,,,,,129.6023952,22.18783844,99.999999997,1.83744731,1.848719938,,32.21507816,34.46512369,,,14.98804534,2.105636322,29.85281079,100.000000001,194.966579639,,,,12.56231333,,,1.636478342,377.217975,0.601367555,36.74766355,138.6187923,1.035110787,63.25233645,238.5991827,0.0,0.0,0.0,,,282.436543265,41.823636218999994,592.9576184150001,,3.441040705,,5.219236485,,33.31980534
429,Greece,2003,,,,,103.6817832,22.35738302,100.0,1.920018539,1.872769589,,30.75176988,35.02766207,,,14.68694838,1.575242404,29.170933203,100.000000002,150.09502127,,,,13.2904376,,,1.864118839,461.6829292,0.949666539,50.94452774,235.2021879,0.9144523,49.05547226,226.4807413,0.0,0.0,0.0,,,215.498800692,33.114033246999995,613.218162054,,3.438276719,,5.999383357,,34.22056167
430,Greece,2004,1.825626891,15.5159038,0.035586994,782.7525908,88.77801192,22.88417753,99.99999999999999,1.952714803,1.89992242,,33.99779131,31.45232752,,,15.24398454,1.509481997,33.201763442,99.999999997,133.581437816,,,,13.27380752,83.42287309,61.89192847,1.699912755,437.7893004,0.92196908,54.23625873,237.4405376,0.777943675,45.76374127,200.3487627,0.0,0.0,0.0,,12.2986696,183.73855338500002,29.552024604000003,650.0106205919999,,3.389138424,,6.73608139,,34.54988117
431,Greece,2005,2.002309209,17.06749418,0.037500526,846.0175981,87.88380391,22.89310272,99.99999999900001,1.982671561,1.99844841,,35.07597969,34.18593916,,,15.09013031,1.4317955039999999,32.301525192,100.00000000300001,133.180074146,,,,12.72184359,,,0.757871149,190.1505343,0.215817612,28.47682119,54.14882764,0.542053537,71.52317881,136.0017066,0.0,0.0,0.0,,,178.91020100300003,30.075398973000002,678.505592912,,3.222049689,,7.396994539,,30.73808115
432,Greece,2006,1.905563538,16.29169899,0.034520845,856.8739393,81.47774285,23.68444314,99.999999992,2.022435379,1.946470132,,35.50229701,31.6675207,,,15.03580372,1.30150385,32.305835322,100.000000005,125.809074084,,,,13.54722388,,,0.752312588,192.8611133,0.113374746,15.07016473,29.06448748,0.638937841,84.92983527,163.7966258,0.0,0.0,0.0,,,161.323429008,28.001674996000002,695.055570739,,4.224790753,,7.239391006,,32.83018229
433,Greece,2007,1.900715149,16.29169899,0.032923588,950.306074,71.7379367,23.36747237,99.99999563,2.070641889,1.97905353,,34.28738788,32.49974459,,,14.59025152,1.1933534479999999,34.444940943,99.999999995,114.33019288899999,,,,13.631866,,,0.790736036,207.707961,0.139238302,17.60869565,36.5746627,0.651497734,82.39130435,171.1332983,0.0,0.0,0.0,,,139.59481598000002,25.038879821,722.7219544850001,,7.800862407,,7.833986031,,33.21286752
434,Greece,2008,1.895676242,16.29169899,0.029779382,956.7510492,62.36965732,23.52678523,99.999999995,2.003811302,1.979829325,4.669359868,35.62432604,32.44194357,,,14.01897716,1.032029236,33.157002341,99.999999996,99.941717616,,,,13.7357027,87.67064632,52.14366052,0.867803056,216.4756306,0.140501447,16.19047619,35.04843544,0.727301609,83.80952381,181.4271952,0.0,0.0,0.0,,7.333100184,123.20144088900001,22.98248987,738.38070076,,10.34482759,,8.113050847,,31.93373484
435,Greece,2009,2.070763014,17.84328937,0.032049276,955.9896235,74.84876476,27.50502728,100.00000000200001,2.232645543,1.979829325,4.762453495,38.99547957,28.95621914,,,13.10883021,0.881815955,26.303462032000002,99.999999996,105.597684681,,,,12.16919629,,,0.950600032,246.5387705,0.196603284,20.68201949,50.98919655,0.753996748,79.31798051,195.5495739,0.0,0.0,0.0,,,4.294473952,24.610320542,734.09494196,,10.34482759,,6.922537356,,32.04830129
436,Greece,2010,2.068095925,17.84328937,0.035840426,957.5360561,73.99863631,26.37277411,99.99999999799999,1.97699558,1.979829325,4.743517459,39.23363025,36.48202461,,,11.31158554,0.6776105290000001,18.103482309,99.99999999699999,139.66801129700002,,,,11.75542722,89.29976965,71.67858895,0.740143626,169.5798722,0.224680377,30.35632121,51.47821071,0.51546325,69.64367879,118.1016615,0.0,0.0,0.0,,8.588794975,4.534633061,27.613745588,737.746733936,,14.4200627,,7.200596074,,24.28434514
437,Greece,2011,2.071157964,17.84328937,0.041758064,1064.15745,69.39940503,23.91672305,100.00000509600001,1.768566288,1.981380915,4.842976328,43.87475549,37.66700318,,,10.27474451,0.50945614,12.982918621000001,99.99999999799999,146.857907459,,,,11.59162335,,,0.637851402,123.2322037,0.080821953,12.67096892,15.61471424,0.557029449,87.32903108,107.6174895,0.0,0.0,0.0,,,3.419021985,28.964864652,738.137105049,,17.1495693,,6.813738955,,18.45824133
438,Greece,2012,1.991849533,17.06749418,0.043783451,959.4268399,67.82291448,21.32213576,99.503342427,1.486203409,1.981380915,4.822766054,43.45041786,40.86590951,,,8.945215175,0.37640477,8.248158376,99.99999999799999,171.054935806,,,,11.20201327,,,0.658551913,113.1584096,0.130591051,19.83003137,22.43934812,0.527960862,80.16996863,90.71906145,0.0,0.0,0.0,,,3.473898078,33.720601178,738.9195899900001,,17.1495693,,6.768111821,,15.68366605
439,Greece,2013,2.097542856,17.84328937,0.045439388,990.0239038,68.25179632,23.68485304,99.885538214,1.487055653,2.006206362,4.923644023,40.82542349,45.74657679,,,8.016261611,0.369406214,8.048545532,100.000000001,162.75150731399998,,,,11.19573828,90.65722199,85.7709223,1.211444962,202.0173924,0.079299419,6.545854025,13.22376361,1.132145543,93.45414597,188.7936288,0.0,0.0,0.0,,8.839215114,3.196887431,34.172632396,744.54618338,,16.89868523,,6.714051142,,13.4279929
440,Greece,2014,2.111561506,17.84328937,0.057281812,1238.244639,69.42699657,24.87140914,99.81310504900001,1.500783252,1.736229635,4.8504772,39.67212225,45.56159231,,,7.29865825,0.437020254,9.446942565,99.999999999,166.277325976,,,,11.69122059,,,0.90420641,151.4149191,0.033491358,3.703950514,5.608333676,0.870715052,96.29604949,145.8065855,0.0,0.0,0.0,,,4.600189164,34.897935955,754.37875886,,22.07327971,,7.091331542,,14.76628543
441,Greece,2015,2.310347501,19.39487975,0.078950451,1427.73099,85.26338551,25.85033799,99.981078408,1.541892653,1.737781226,4.662563094,37.88329546,45.27218678,,,7.328422274,0.562668457,10.175232464999999,99.999999996,205.127584044,,,,11.6302792,,,0.95951977,173.5183837,0.19479878,20.30169532,35.22717359,0.76472099,79.69830468,138.2912101,0.0,0.0,0.0,,,6.511720608,41.796538954,755.8438622059999,,22.05357143,,5.982957492,,16.84451777
442,Greece,2016,2.134378424,17.84328937,0.09063359,1624.513466,88.83872977,27.20347917,99.96320306,1.592342444,1.737781226,5.033958977,36.94066565,43.90442569,,,7.646642702,0.623702593,11.179224591999999,100.000000001,257.06688815300004,,,,11.73098488,,,1.511002381,287.970842,0.2576438,17.05118422,49.10243878,1.253358581,82.94881578,238.8684032,0.0,0.0,0.0,,,6.237124731000001,43.177059390000004,773.904179871,,23.21428571,,5.856008433,,19.15490866
443,Greece,2017,,,,,84.48306028,26.75221826,99.964947961,1.569871774,1.737781226,5.015755428,34.28026307,46.90614049,,,6.797041548,0.585600906,10.881682288999999,99.999999999,288.10191959099996,,,,12.06650162,,,2.328239724,427.9501549,0.126510714,5.433749466,23.25373925,2.20172901,94.56625053,404.6964156,0.0,0.0,0.0,,,5.618638536000001,41.030358161,762.429357548,,23.75,,6.250952628,,18.81359018
444,Greece,2018,,,,,80.96672367,27.87067145,99.959065635,1.599658787,1.778898371,4.823730717,33.86410591,44.43520976,,,6.522013379,0.6457788760000001,12.758642087,0.0,138.179659982,,,,12.42788966,,,1.285921353,230.4625724,0.084077248,6.538288508,15.06830789,1.201844105,93.46171149,215.3942645,0.0,0.0,0.0,,,5.277667019,40.02159613,790.7059819,,29.61186219,,6.488687877,,21.70067843
445,Greece,2019,,,,,85.50585718,30.99167559,99.979562034,1.636948447,1.768813033,5.288894855,33.7624014,41.40168626,,,6.416963467,0.742874082,14.221502012,0.0,137.493389894,,,,12.14498989,,,0.457452471,83.50482012,0.053371663,11.6671493,9.74263204,0.404080808,88.3328507,73.76218808,0.0,0.0,0.0,,,6.178354764,41.984636322,803.749390686,,32.06140351,,6.353311244,,24.83591234
446,Greece,2020,,,,,78.52865312,30.89345533,99.990388309,1.386733347,1.819239721,5.379479405,39.94801744,26.56139723,,,5.458658652,0.611999901,10.781785541,0.0,134.74660995600001,,,,9.796041834,,,0.47659161,84.64971305,0.030842572,6.471488686,5.478096603,0.445749038,93.52851131,79.17161645,0.0,0.0,0.0,,,3.4255436589999997,46.543847221,819.9768959990001,,31.17270789,,5.968492925,,33.49058534
447,Greece,2021,,,,,74.23779015,32.11944892,99.984823,1.499053727,1.81458495,5.303589613,36.87492138,33.90458949,,,5.903943408,0.6761935,13.733953739999999,0.0,98.130482582,,,,11.13962087,,,0.448131708,77.89029473,0.072746031,16.23318098,12.64407251,0.375385677,83.76681902,65.24622222,0.0,0.0,0.0,,,3.082559254,41.867002006,850.347523711,,31.25267208,,6.189941702,,29.22048239
448,Greece,2022,,,,,,,,,1.543832428,4.935275081,35.69727064,36.90609866,,,6.272226724,0.740606035,15.454421383,0.0,0.0,,,,12.73602926,,,0.474072177,70.39734186,0.038663045,8.155518746,5.741268412,0.435409132,91.84448125,64.65607345,0.0,0.0,0.0,,,5.133713993,27.136508836999997,566.2646846590001,,37.08542714,,6.447541263,,27.39662574
449,Greece,2023,,,,,,,,,1.413498836,5.35418331,32.44483534,40.76151037,,,6.147880164,0.841871458,19.354627002,0.0,0.0,,,,13.37954382,,,,,,,,,,,,,,,,2.825283318,,,,40.50493963,,6.509352941,,26.79365428
450,Hungary,1994,,,,,160.299136,12.22019833,100.00000000200001,0.668741525,126.152904565,,,,,,15.10148303,,,100.000000007,1216.657338333,,,,,,,,,,,,,,,,,,,,1671.1017377590001,55.47924277,231.45024026599998,,29.59170447,52.373019332999995,,,
451,Hungary,1995,,,,,153.2171178,12.65030606,99.999999996,0.688859436,126.136211863,,49.7041844,21.64431478,,,15.38392278,,,100.000000003,1153.832702834,,,,12.18502584,,,0.611584065,47.11230907,0.23966488,39.18756128,18.46216499,0.369640415,60.43983751,28.47460305,0.00227877,0.372601205,0.175541031,42.48313738,,1569.365600206,52.900136639,237.837382595,,30.83071279,52.339330651,6.313768145,,28.65150082
452,Hungary,1996,,,,,152.4248434,12.40228604,100.000000003,0.689728527,126.112842214,,49.91611635,21.05703116,,,13.28647443,,,99.999999995,1140.949609911,,,,12.6537026,,,0.616134805,46.4802366,0.280007666,45.44584463,21.12333611,0.334161483,54.23512522,25.20861452,0.001965656,0.319030148,0.148285968,42.65198429,,1569.020590602,52.790059652000004,238.877135774,,30.88331802,52.326263407,5.806648028,,29.02685249
453,Hungary,1997,,,,,159.3001703,13.49864412,99.999986728,0.732172805,159.10579067,,50.944367,21.09169372,,,13.51734019,,,99.99999999900001,1152.186071249,,,,12.60663019,,,0.908126721,71.07619704,0.190943295,21.02606289,14.94452589,0.716504274,78.89915118,56.07851616,0.000679151,0.074785925,0.053154992,31.15149933,,1555.8850441739999,52.477578533,241.19657709999998,,31.3183195,43.85736673,6.089967271,,27.96393928
454,Hungary,1998,,,,,172.4761406,14.96626739,100.0,0.818263549,159.25055677199998,,49.74625531,20.22245597,,,13.35402184,,,100.00000000200001,1078.802253635,,,,12.88373022,,,0.957481017,80.20314887,0.311295284,32.51190143,26.0755687,0.645419656,67.40808897,54.06340995,0.000766077,0.080009601,0.06417022,35.91693923,,1505.021004054,48.424270357999994,229.735052709,,33.94399372,43.822997078,5.919521128,,30.03128872
455,Hungary,1999,,,,,182.0444042,15.75953239,99.99999999900001,0.872625819,159.389755043,,49.25105363,18.99166553,39.7479989,,12.75698337,,,99.99999999799999,1026.338655095,55.83475953,0.267642683,,14.21685944,,,0.86201163,73.17451466,0.408539739,47.39376178,34.68015516,0.452844612,52.5334689,38.44111091,0.00062728,0.072769321,0.053248598,37.99124582,,1504.073155962,48.612085076999996,233.020953291,669.5484284,34.24388969,43.838619434,6.018185211,,31.75728084
456,Hungary,2000,,,,,187.8652145,16.64912359,100.000000001,0.868741768,159.79468866500002,,52.67343419,17.52448316,36.39230909,,11.7520655,,,100.00000000400001,1066.593527602,58.57884493,0.27088511,,14.8592859,,,0.729417748,63.90966994,0.384102374,52.65876446,33.65404256,0.34467743,47.25377619,30.1997324,0.000637944,0.087459357,0.055894986,37.67557371,,1573.902960895,52.912114689,244.68054995999998,698.329296,35.44600939,43.830603513,5.69724082,,29.80208265
457,Hungary,2001,,,,,173.7791889,17.00648634,99.999999998,0.916856767,159.823700111,,52.65006989,16.4536105,37.55000606,,12.16187246,2.675689008,14.116900817,100.0,1206.08135543,54.3446713,0.286721787,,14.50705556,,,0.786430023,73.36204145,0.379252794,48.22460776,35.37855674,0.394838525,50.20644096,36.83247003,0.012338704,1.56895128,1.151014688,,,1386.301185708,48.725123454,257.073125108,613.8845513,35.39523375,43.830917338000006,5.718356041,,30.89631961
458,Hungary,2002,,,,,147.1878384,18.3673417,99.999999995,0.979495321,159.820352644,,50.64421647,15.17586835,42.95031709,,14.0668879,2.498447064,16.626490563,99.999999991,931.546583781,45.85609346,0.30515992,,14.38831268,,,0.790415937,80.11228302,0.387177618,48.98403483,39.24222862,0.395207969,50.0,40.05614151,0.008030351,1.015965167,0.81391289,,,1112.899264663,41.000939042999995,272.850177937,492.1542211,36.21677957,43.830917338000006,5.481721771,,34.17991518
459,Hungary,2003,,,,,121.9845904,18.32404564,99.999999998,1.027040979,210.416201755,,44.64079503,14.08661125,37.95185895,,13.09041111,2.3564967159999997,19.84036411,100.000000007,773.621524238,37.52121911,0.315907357,,14.77574825,,,0.701578269,74.10000633,0.370229792,52.77098918,39.10330633,0.321620306,45.84239859,33.96922026,0.00972817,1.386612225,1.027479747,,,895.9394187160001,34.335913844000004,289.088895576,409.6730858,36.19320401,34.311806919,5.126526396,,41.27259372
460,Hungary,2004,0.098939899,1.115822361,0.044279278,456.1519147,104.540761,19.76881485,100.00000000499999,1.076947736,217.614371745,,46.90911099,14.32405879,35.4446997,,12.82261085,1.966024017,20.253392994,99.999999997,704.43171463,31.69395447,0.326501665,,14.82178989,,60.32598528,1.886782979,210.7224504,0.184286553,9.767236336,20.58175975,1.701596381,90.18506105,190.0401706,0.000900045,0.047702617,0.100520123,15.1352207,,749.8553964130001,28.73870451,296.05756163600006,351.1690156,36.31750163,33.457705463,5.229741974,,38.76683022
461,Hungary,2005,0.297410595,3.347840643,0.051643169,579.6119089,104.1831227,21.55376772,100.00000000200001,1.169288787,220.12387008,,49.33709769,13.61561832,34.23611669,3.697341097,12.66969133,1.938695826,21.75875738,99.999999997,740.893656242,33.15044256,0.372060654,1.085768477,15.37585947,,,2.058786015,236.3917867,0.187364743,9.100739066,21.51339968,1.869695223,90.81542278,214.6802005,0.001726048,0.083838154,0.198186509,14.26614497,,675.911600646,30.531778422,342.67034069799996,329.7289822,36.30448926,33.187035791,5.236560886,10799.5341,37.04728399
462,Hungary,2006,0.39716543,4.463787524,0.052090652,598.4987147,108.8781286,23.26171834,100.0,1.250961885,224.432540976,,50.96958958,14.05529158,32.9298188,3.674465482,12.93766389,1.7243134709999999,19.811604579,100.00000000099999,835.911358885,34.61935431,0.397761178,1.129693686,15.62072889,,,0.736656345,84.98593051,0.099172702,13.46254642,11.44127034,0.633269295,85.96536227,73.05846304,0.004214347,0.572091312,0.486197124,68.26332637,,684.579943576,30.644903790999997,352.09648740399996,341.9503821,34.32083589,33.121220447,5.434961475,11158.47465,34.97511884
